worker_id,entity,country,site,department,job_level,role,gender,contract_type,work_model,fte,weekly_hours,performance_rating,base_pay,bonus,commission,shift_allowance,car_allowance
W02273,IT · Milan,IT,Milan,Finance,L4,Finance L4,M,Permanent,Onsite,1.0,40,3,68100,5720,0,0,0
W02274,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Fixed-term,Hybrid,1.0,40,3,43600,0,0,0,0
W02275,DE · Munich,DE,Munich,HR,L2,HR L2,M,Fixed-term,Hybrid,1.0,40,2,48300,0,0,0,0
W02276,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,3,24300,0,0,0,0
W02277,ES · Barcelona,ES,Barcelona,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,38400,0,0,0,0
W02278,DE · Munich,DE,Munich,Finance,L1,Finance L1,F,Permanent,Remote,1.0,40,3,40750,0,0,0,0
W02279,PL · Kraków,PL,Krakow,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,3,26750,0,2550,0,0
W02280,DE · Munich,DE,Munich,Sales,L5,Sales L5,F,Permanent,Hybrid,1.0,40,3,108600,12830,13210,0,7200
W02281,DE · Munich,DE,Munich,Operations,L3,Operations L3,F,Permanent,Hybrid,1.0,40,4,53350,3520,0,0,0
W02282,ES · Barcelona,ES,Barcelona,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,1,30600,0,0,0,0
W02283,IT · Milan,IT,Milan,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,39800,0,0,0,0
W02285,DE · Munich,DE,Munich,Finance,L4,Finance L4,M,Permanent,Hybrid,1.0,40,3,93950,7800,0,0,0
W02286,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,31200,1740,0,0,0
W02288,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Permanent,Onsite,1.0,40,1,32250,0,0,1800,0
W02289,IT · Milan,IT,Milan,Operations,L5,Operations L5,M,Fixed-term,Onsite,1.0,40,5,78300,13210,0,0,6000
W02290,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,23750,0,0,0,0
W02291,IT · Milan,IT,Milan,HR,L1,HR L1,F,Permanent,Onsite,0.8,32,3,21520,0,0,0,0
W02292,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Permanent,Remote,1.0,40,3,24600,0,0,0,0
W02293,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,3,40950,1930,0,0,0
W02294,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,30400,0,0,0,0
W02295,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Fixed-term,Hybrid,1.0,40,2,29900,0,0,0,0
W02296,IT · Milan,IT,Milan,Sales,L1,Sales L1,F,Permanent,Onsite,1.0,40,1,26300,0,3170,0,0
W02297,DE · Munich,DE,Munich,Finance,L2,Finance L2,M,Permanent,Hybrid,1.0,40,3,47950,0,0,0,0
W02298,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,2,29550,0,0,0,0
W02299,PL · Kraków,PL,Krakow,Finance,L1,Finance L1,F,Permanent,Hybrid,1.0,40,2,23700,0,0,0,0
W02300,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Permanent,Remote,1.0,40,3,27800,0,0,0,0
W02301,DE · Munich,DE,Munich,Customer Service,L6,Customer Service L6,F,Permanent,Onsite,1.0,40,3,116700,25300,0,0,7200
W02302,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,4,22400,0,0,0,0
W02303,IT · Milan,IT,Milan,HR,L1,HR L1,M,Fixed-term,Onsite,1.0,40,3,30200,0,0,0,0
W02304,DE · Munich,DE,Munich,Sales,L4,Sales L4,F,Permanent,Remote,1.0,40,4,75400,8240,13210,0,0
W02305,IT · Milan,IT,Milan,Sales,L2,Sales L2,M,Permanent,Hybrid,1.0,40,3,33500,0,5720,0,0
W02306,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,2,28400,0,0,840,0
W02307,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Remote,1.0,40,1,43550,0,0,0,0
W02308,IT · Milan,IT,Milan,Operations,L3,Operations L3,F,Permanent,Hybrid,1.0,40,2,42800,1150,0,0,0
W02309,IT · Milan,IT,Milan,Operations,L3,Operations L3,F,Permanent,Onsite,0.8,32,3,31960,1680,0,1056,0
W02310,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,F,Permanent,Remote,1.0,40,3,25500,0,0,0,0
W02311,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Onsite,1.0,40,5,25450,0,0,840,0
W02312,DE · Munich,DE,Munich,Operations,L4,Operations L4,M,Fixed-term,Hybrid,1.0,40,5,65750,7650,0,0,0
W02313,DE · Munich,DE,Munich,Sales,L1,Sales L1,F,Permanent,Remote,1.0,40,3,43850,0,4230,0,0
W02315,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,M,Permanent,Onsite,1.0,40,4,35950,3600,0,0,0
W02316,PL · Kraków,PL,Krakow,HR,L1,HR L1,M,Fixed-term,Remote,1.0,40,3,19300,0,0,0,0
W02318,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Fixed-term,Onsite,1.0,40,4,43050,0,0,1800,0
W02319,IT · Milan,IT,Milan,HR,L3,HR L3,M,Fixed-term,Remote,1.0,40,3,45600,2350,0,0,0
W02320,ES · Barcelona,ES,Barcelona,Customer Service,L3,Customer Service L3,M,Fixed-term,Remote,1.0,40,4,31500,1780,0,0,0
W02321,ES · Barcelona,ES,Barcelona,Operations,L3,Operations L3,F,Permanent,Hybrid,1.0,40,1,39900,0,0,0,0
W02323,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,4,37600,0,0,0,0
W02324,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,0.8,32,4,17880,0,0,0,0
W02326,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,3,37650,0,0,0,0
W02327,DE · Munich,DE,Munich,Tech,L2,Tech L2,F,Permanent,Hybrid,1.0,40,3,52700,0,0,0,0
W02328,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Fixed-term,Hybrid,0.8,32,4,28800,0,0,0,0
W02329,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,3,21450,0,0,840,0
W02330,IT · Milan,IT,Milan,Operations,L4,Operations L4,F,Permanent,Hybrid,1.0,40,2,43300,1770,0,0,0
W02331,PL · Kraków,PL,Krakow,Tech,L4,Tech L4,M,Permanent,Remote,1.0,40,2,54850,2110,0,0,0
W02332,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,24500,0,0,0,0
W02333,ES · Barcelona,ES,Barcelona,HR,L3,HR L3,M,Permanent,Remote,1.0,40,3,40950,2150,0,0,0
W02334,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,4,32050,0,0,0,0
W02335,PL · Kraków,PL,Krakow,HR,L2,HR L2,F,Permanent,Onsite,1.0,40,5,23550,0,0,0,0
W02336,IT · Milan,IT,Milan,Sales,L4,Sales L4,F,Permanent,Remote,1.0,40,3,58950,5110,6010,0,0
W02337,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,M,Fixed-term,Hybrid,1.0,40,2,16050,0,0,0,0
W02338,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,40300,0,0,0,0
W02339,IT · Milan,IT,Milan,Operations,L4,Operations L4,M,Permanent,Onsite,1.0,40,3,51950,4640,0,0,0
W02340,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,M,Fixed-term,Hybrid,1.0,40,2,34750,930,0,0,0
W02341,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,30700,0,0,0,0
W02343,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Fixed-term,Onsite,0.8,32,3,14840,0,0,672,0
W02344,PL · Kraków,PL,Krakow,Finance,L3,Finance L3,F,Fixed-term,Remote,1.0,40,3,37050,1920,0,0,0
W02345,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,F,Permanent,Remote,1.0,40,3,41500,0,0,0,0
W02346,DE · Munich,DE,Munich,Sales,L3,Sales L3,M,Permanent,Hybrid,1.0,40,3,72950,3970,10000,0,0
W02347,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,F,Permanent,Onsite,1.0,40,3,49200,6190,0,0,4200
W02348,PL · Kraków,PL,Krakow,Tech,L4,Tech L4,M,Permanent,Hybrid,1.0,40,4,62800,6250,0,0,0
W02349,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,M,Permanent,Onsite,1.0,40,3,39700,2060,0,1320,0
W02350,DE · Munich,DE,Munich,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,4,61500,0,0,0,0
W02353,ES · Barcelona,ES,Barcelona,Sales,L1,Sales L1,M,Permanent,Remote,1.0,40,4,23300,0,3130,0,0
W02354,PL · Kraków,PL,Krakow,Tech,L5,Tech L5,F,Permanent,Hybrid,1.0,40,5,70850,13290,0,0,4200
W02355,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Fixed-term,Hybrid,1.0,40,3,33950,1750,0,0,0
W02356,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,2,24000,0,0,0,0
W02357,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,F,Fixed-term,Hybrid,1.0,40,1,24550,0,0,0,0
W02359,DE · Munich,DE,Munich,Tech,L2,Tech L2,F,Permanent,Hybrid,1.0,40,3,62950,0,0,0,0
W02361,DE · Munich,DE,Munich,Finance,L1,Finance L1,M,Permanent,Hybrid,1.0,40,3,40300,0,0,0,0
W02362,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,M,Permanent,Hybrid,1.0,40,2,30700,770,0,0,0
W02363,IT · Milan,IT,Milan,Operations,L5,Operations L5,M,Permanent,Onsite,1.0,40,4,76500,12600,0,0,6000
W02364,IT · Milan,IT,Milan,Tech,L3,Tech L3,F,Fixed-term,Onsite,1.0,40,2,45900,1130,0,0,0
W02365,PL · Kraków,PL,Krakow,Finance,L3,Finance L3,M,Permanent,Hybrid,1.0,40,2,35050,860,0,0,0
W02366,ES · Barcelona,ES,Barcelona,Sales,L3,Sales L3,F,Fixed-term,Hybrid,1.0,40,5,38200,2600,5770,0,0
W02368,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,3,37300,1770,0,1320,0
W02369,DE · Munich,DE,Munich,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,3,70550,3140,0,0,0
W02370,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,2,23050,0,0,0,0
W02371,ES · Barcelona,ES,Barcelona,Operations,L5,Operations L5,M,Permanent,Onsite,1.0,40,3,64600,6720,0,0,5400
W02372,DE · Munich,DE,Munich,Tech,L4,Tech L4,F,Fixed-term,Hybrid,1.0,40,4,94400,9490,0,0,0
W02374,DE · Munich,DE,Munich,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,4,76400,4360,0,0,0
W02375,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Permanent,Remote,1.0,40,4,22050,0,0,0,0
W02376,IT · Milan,IT,Milan,Tech,L6,Tech L6,F,Permanent,Onsite,1.0,40,4,119650,28820,0,0,6000
W02377,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,M,Permanent,Hybrid,1.0,40,5,36400,2770,5560,0,0
W02378,ES · Barcelona,ES,Barcelona,Customer Service,L4,Customer Service L4,M,Permanent,Onsite,1.0,40,4,49800,4640,0,0,0
W02379,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Remote,1.0,40,2,28950,0,0,0,0
W02380,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Fixed-term,Hybrid,1.0,40,4,46450,0,0,0,0
W02381,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,4,40950,2480,0,0,0
W02382,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,2,21850,0,0,0,0
W02384,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,3,31350,0,0,1320,0
W02385,PL · Kraków,PL,Krakow,HR,L1,HR L1,F,Permanent,Onsite,1.0,40,4,19450,0,0,0,0
W02386,DE · Munich,DE,Munich,Tech,L4,Tech L4,M,Permanent,Onsite,1.0,40,3,98000,7590,0,0,0
W02387,ES · Barcelona,ES,Barcelona,Sales,L3,Sales L3,F,Permanent,Onsite,1.0,40,3,48500,2670,7830,0,0
W02388,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Remote,1.0,40,3,33450,0,0,0,0
W02389,PL · Kraków,PL,Krakow,Finance,L3,Finance L3,F,Permanent,Hybrid,1.0,40,3,39000,2050,0,0,0
W02390,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,21550,0,0,0,0
W02391,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Remote,1.0,40,4,27450,1780,0,0,0
W02392,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,4,23650,0,0,840,0
W02393,DE · Munich,DE,Munich,Sales,L1,Sales L1,M,Permanent,Remote,1.0,40,5,38600,0,6270,0,0
W02394,IT · Milan,IT,Milan,Operations,L6,Operations L6,M,Fixed-term,Hybrid,1.0,40,4,101900,24370,0,0,6000
W02397,PL · Kraków,PL,Krakow,Sales,L4,Sales L4,F,Permanent,Remote,1.0,40,3,44850,3680,3500,0,0
W02398,DE · Munich,DE,Munich,Finance,L2,Finance L2,F,Fixed-term,Hybrid,1.0,40,3,45000,0,0,0,0
W02399,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Onsite,1.0,40,3,23200,0,0,1320,0
W02400,DE · Munich,DE,Munich,HR,L2,HR L2,F,Fixed-term,Hybrid,1.0,40,3,40500,0,0,0,0
W02401,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,25850,0,0,0,0
W02403,DE · Munich,DE,Munich,HR,L4,HR L4,F,Permanent,Hybrid,1.0,40,3,83100,6590,0,0,0
W02404,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,0.8,32,3,16600,0,0,0,0
W02405,IT · Milan,IT,Milan,Finance,L2,Finance L2,M,Permanent,Remote,0.8,32,3,28640,0,0,0,0
W02406,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Onsite,1.0,40,3,36950,0,0,0,0
W02407,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,1,22300,0,0,0,0
W02408,DE · Munich,DE,Munich,Finance,L2,Finance L2,F,Permanent,Hybrid,1.0,40,2,56250,0,0,0,0
W02409,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Permanent,Remote,1.0,40,3,20850,0,0,0,0
W02410,DE · Munich,DE,Munich,Tech,L1,Tech L1,F,Permanent,Onsite,1.0,40,4,45600,0,0,0,0
W02411,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Onsite,1.0,40,4,16950,0,0,840,0
W02413,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Fixed-term,Hybrid,1.0,40,4,32500,0,0,0,0
W02416,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,1,29100,0,0,0,0
W02418,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,F,Fixed-term,Onsite,1.0,40,2,17750,0,0,840,0
W02421,ES · Barcelona,ES,Barcelona,Sales,L1,Sales L1,M,Permanent,Hybrid,1.0,40,3,27250,0,4230,0,0
W02422,IT · Milan,IT,Milan,Tech,L4,Tech L4,M,Permanent,Onsite,1.0,40,3,75100,5880,0,0,0
W02423,IT · Milan,IT,Milan,Tech,L2,Tech L2,M,Permanent,Onsite,1.0,40,5,36200,0,0,0,0
W02424,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,M,Permanent,Hybrid,1.0,40,4,58950,3960,0,0,0
W02425,DE · Munich,DE,Munich,Sales,L1,Sales L1,M,Permanent,Onsite,1.0,40,3,41300,0,8800,0,0
W02426,IT · Milan,IT,Milan,Sales,L3,Sales L3,M,Fixed-term,Onsite,1.0,40,3,42350,1930,5250,0,0
W02427,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,4,22000,0,0,0,0
W02428,PL · Kraków,PL,Krakow,HR,L3,HR L3,F,Permanent,Remote,0.8,32,3,30200,1470,0,0,0
W02430,DE · Munich,DE,Munich,Sales,L2,Sales L2,F,Permanent,Onsite,1.0,40,3,50150,0,5910,0,0
W02431,PL · Kraków,PL,Krakow,Sales,L1,Sales L1,F,Permanent,Remote,1.0,40,4,23800,0,2570,0,0
W02433,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,F,Permanent,Remote,1.0,40,3,33750,2730,0,0,0
W02434,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,F,Fixed-term,Remote,1.0,40,1,21050,0,0,0,0
W02435,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Hybrid,0.8,32,3,27760,1390,0,0,0
W02437,PL · Kraków,PL,Krakow,HR,L2,HR L2,F,Permanent,Hybrid,1.0,40,4,25000,0,0,0,0
W02439,IT · Milan,IT,Milan,Finance,L1,Finance L1,F,Permanent,Hybrid,1.0,40,3,18850,0,0,0,0
W02440,PL · Kraków,PL,Krakow,Finance,L1,Finance L1,F,Permanent,Onsite,0.8,32,2,17480,0,0,0,0
W02441,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,22800,0,0,0,0
W02442,ES · Barcelona,ES,Barcelona,Sales,L5,Sales L5,M,Permanent,Onsite,1.0,40,3,70000,8480,12690,0,5400
W02443,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,4,27200,0,0,0,0
W02444,DE · Munich,DE,Munich,Sales,L2,Sales L2,F,Permanent,Hybrid,1.0,40,3,52000,0,5070,0,0
W02445,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,F,Fixed-term,Remote,1.0,40,3,33800,0,0,0,0
W02446,DE · Munich,DE,Munich,Finance,L1,Finance L1,F,Permanent,Onsite,1.0,40,2,43700,0,0,0,0
W02447,IT · Milan,IT,Milan,Tech,L4,Tech L4,M,Permanent,Hybrid,1.0,40,4,68200,6630,0,0,0
W02448,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Permanent,Onsite,1.0,40,3,35600,0,0,1320,0
W02449,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,3,25650,0,0,1320,0
W02450,ES · Barcelona,ES,Barcelona,Tech,L3,Tech L3,M,Permanent,Onsite,1.0,40,3,40800,2170,0,0,0
W02451,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,F,Permanent,Remote,1.0,40,3,33850,1700,0,0,0
W02452,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Permanent,Hybrid,0.8,32,3,35280,0,0,0,0
W02453,DE · Munich,DE,Munich,Finance,L1,Finance L1,M,Permanent,Onsite,1.0,40,3,51100,0,0,0,0
W02455,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,32950,0,0,0,0
W02456,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Fixed-term,Hybrid,1.0,40,3,29950,0,0,0,0
W02457,ES · Barcelona,ES,Barcelona,Customer Service,L5,Customer Service L5,M,Permanent,Onsite,1.0,40,2,68100,3910,0,0,5400
W02458,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,F,Fixed-term,Hybrid,1.0,40,3,44000,2270,0,0,0
W02459,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Onsite,1.0,40,2,16650,0,0,840,0
W02460,DE · Munich,DE,Munich,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,51600,0,0,0,0
W02462,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Onsite,1.0,40,3,25400,0,0,1320,0
W02463,IT · Milan,IT,Milan,Operations,L3,Operations L3,F,Permanent,Hybrid,0.8,32,4,34800,2250,0,0,0
W02465,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,33450,0,0,0,0
W02466,DE · Munich,DE,Munich,Finance,L1,Finance L1,M,Permanent,Onsite,1.0,40,2,42050,0,0,0,0
W02468,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,F,Permanent,Onsite,1.0,40,3,39700,0,0,1800,0
W02469,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,37200,1770,0,0,0
W02470,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,4,43100,0,0,1800,0
W02472,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Hybrid,1.0,40,4,47600,0,0,0,0
W02473,DE · Munich,DE,Munich,HR,L2,HR L2,F,Fixed-term,Remote,1.0,40,3,47500,0,0,0,0
W02474,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,F,Permanent,Onsite,1.0,40,4,36100,3460,0,0,0
W02475,DE · Munich,DE,Munich,Customer Service,L4,Customer Service L4,F,Permanent,Hybrid,1.0,40,2,65750,2860,0,0,0
W02476,ES · Barcelona,ES,Barcelona,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,4,27100,0,0,0,0
W02477,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,M,Fixed-term,Hybrid,1.0,40,3,35850,1780,0,0,0
W02478,IT · Milan,IT,Milan,Tech,L1,Tech L1,F,Permanent,Onsite,1.0,40,3,37450,0,0,0,0
W02479,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Fixed-term,Hybrid,1.0,40,3,39100,0,0,0,0
W02480,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Remote,1.0,40,3,26300,0,0,0,0
W02482,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,F,Fixed-term,Hybrid,1.0,40,3,18050,0,0,0,0
W02483,DE · Munich,DE,Munich,Operations,L5,Operations L5,F,Permanent,Remote,1.0,40,3,84950,9820,0,0,7200
W02484,IT · Milan,IT,Milan,Tech,L3,Tech L3,F,Permanent,Onsite,1.0,40,3,54650,2680,0,0,0
W02485,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Onsite,1.0,40,2,24450,0,0,1320,0
W02486,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,M,Fixed-term,Hybrid,1.0,40,4,32750,0,0,0,0
W02487,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Fixed-term,Hybrid,1.0,40,3,22000,0,0,0,0
W02488,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,F,Permanent,Hybrid,1.0,40,4,40750,6320,0,0,4200
W02489,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Onsite,1.0,40,4,24300,0,0,1320,0
W02490,IT · Milan,IT,Milan,Tech,L5,Tech L5,M,Permanent,Onsite,1.0,40,1,109450,0,0,0,6000
W02491,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,M,Permanent,Hybrid,1.0,40,4,54200,3530,0,0,0
W02492,PL · Kraków,PL,Krakow,Sales,L4,Sales L4,M,Fixed-term,Remote,1.0,40,2,53900,2380,6140,0,0
W02493,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,3,31750,0,0,0,0
W02494,PL · Kraków,PL,Krakow,HR,L2,HR L2,F,Permanent,Hybrid,1.0,40,3,27950,0,0,0,0
W02495,DE · Munich,DE,Munich,Customer Service,L4,Customer Service L4,F,Permanent,Hybrid,1.0,40,3,75800,6580,0,0,0
W02497,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Remote,1.0,40,4,21100,0,0,0,0
W02498,DE · Munich,DE,Munich,Sales,L1,Sales L1,F,Permanent,Hybrid,0.8,32,4,33080,0,5360,0,0
W02499,DE · Munich,DE,Munich,Tech,L5,Tech L5,M,Permanent,Hybrid,1.0,40,3,136850,16650,0,0,7200
W02500,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,4,53450,3260,0,1800,0
W02501,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Fixed-term,Hybrid,0.8,32,2,33520,0,0,0,0
W02503,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,M,Permanent,Hybrid,1.0,40,3,39400,3180,0,0,0
W02504,ES · Barcelona,ES,Barcelona,Finance,L1,Finance L1,M,Permanent,Hybrid,1.0,40,3,27200,0,0,0,0
W02506,DE · Munich,DE,Munich,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,4,45600,0,0,0,0
W02507,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Permanent,Onsite,1.0,40,3,60050,3340,0,1800,0
W02508,ES · Barcelona,ES,Barcelona,Operations,L4,Operations L4,F,Permanent,Hybrid,1.0,40,3,46950,3190,0,0,0
W02509,DE · Munich,DE,Munich,Sales,L1,Sales L1,M,Permanent,Onsite,1.0,40,2,40450,0,3650,0,0
W02510,DE · Munich,DE,Munich,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,4,33300,0,0,0,0
W02512,DE · Munich,DE,Munich,HR,L1,HR L1,F,Permanent,Hybrid,1.0,40,4,36800,0,0,0,0
W02513,ES · Barcelona,ES,Barcelona,Sales,L1,Sales L1,F,Permanent,Remote,1.0,40,5,25750,0,2510,0,0
W02514,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,F,Permanent,Hybrid,1.0,40,4,36750,2220,3460,0,0
W02515,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,F,Permanent,Remote,1.0,40,4,16650,0,0,0,0
W02516,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,24350,0,0,0,0
W02517,IT · Milan,IT,Milan,Finance,L1,Finance L1,F,Permanent,Onsite,1.0,40,3,29300,0,0,0,0
W02518,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,0.8,32,3,22280,0,0,0,0
W02519,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,21000,0,0,0,0
W02520,ES · Barcelona,ES,Barcelona,HR,L1,HR L1,F,Permanent,Hybrid,0.8,32,2,22000,0,0,0,0
W02521,DE · Munich,DE,Munich,Operations,L4,Operations L4,M,Permanent,Hybrid,1.0,40,3,62800,4980,0,0,0
W02522,DE · Munich,DE,Munich,Tech,L1,Tech L1,F,Permanent,Onsite,1.0,40,3,49300,0,0,0,0
